1,134,194,148,213,1
1,139,190,157,214,1
1,141,182,157,204,1
1,158,194,176,218,1
1,171,91,204,135,3
1,173,127,205,170,3
1,272,176,303,218,3
1,186,90,221,136,3
1,192,157,226,202,3
1,199,33,232,77,3
1,211,15,257,77,3
1,206,81,270,167,3
1,266,1,353,102,5
1,338,13,480,192,5
1,158,155,179,192,5
1,290,166,348,282,5
1,189,222,231,269,5
1,125,260,143,277,5
1,140,315,154,336,5
1,129,348,144,366,5
1,163,377,196,422,5
